Ngày,Mã CK,Giá đóng cửa,Giá mở cửa,Giá cao nhất,Giá thấp nhất
2024-07-25,HPG,23700.0,23800.0,23800.0,23600.0
2024-07-26,HPG,23800.0,23700.0,23900.0,23600.0
2024-07-29,HPG,23300.0,23200.0,23300.0,23100.0
2024-07-30,HPG,22600.0,22600.0,22700.0,22500.0
2024-07-31,HPG,23100.0,23000.0,23200.0,22800.0
2024-08-01,HPG,23500.0,23700.0,23900.0,23500.0
2024-08-02,HPG,23100.0,22900.0,23200.0,22700.0
2024-08-05,HPG,22900.0,23000.0,23100.0,22800.0
2024-08-06,HPG,23400.0,23300.0,23500.0,23200.0
2024-08-07,HPG,23300.0,23300.0,23400.0,23200.0
2024-08-08,HPG,22700.0,22700.0,22800.0,22500.0
2024-08-09,HPG,21900.0,21800.0,21900.0,21800.0
2024-08-12,HPG,22100.0,22100.0,22200.0,22100.0
2024-08-13,HPG,22100.0,22200.0,22300.0,22100.0
2024-08-14,HPG,22100.0,22000.0,22200.0,22000.0
2024-08-15,HPG,22500.0,22400.0,22500.0,22400.0
2024-08-16,HPG,22400.0,22400.0,22500.0,22300.0
2024-08-19,HPG,22800.0,22600.0,22900.0,22500.0
2024-08-20,HPG,23300.0,23100.0,23400.0,23000.0
2024-08-21,HPG,23000.0,23000.0,23100.0,22900.0
2024-08-22,HPG,22700.0,22600.0,22700.0,22500.0
2024-08-23,HPG,22700.0,22700.0,22800.0,22600.0
2024-08-26,HPG,22900.0,23000.0,23100.0,22800.0
2024-08-27,HPG,22800.0,22800.0,23000.0,22800.0
2024-08-28,HPG,23100.0,23000.0,23300.0,22900.0
2024-08-29,HPG,23700.0,23600.0,23700.0,23500.0
2024-08-30,HPG,23600.0,23700.0,23800.0,23600.0
2024-09-02,HPG,23500.0,23400.0,23500.0,23400.0
2024-09-03,HPG,23700.0,23800.0,23900.0,23600.0
2024-09-04,HPG,24200.0,24200.0,24400.0,24000.0
2024-09-05,HPG,23900.0,24000.0,24000.0,23900.0
2024-09-06,HPG,24500.0,24300.0,24500.0,24200.0
2024-09-09,HPG,24400.0,24400.0,24500.0,24300.0
2024-09-10,HPG,24300.0,24400.0,24500.0,24200.0
2024-09-11,HPG,24200.0,24100.0,24200.0,24100.0
2024-09-12,HPG,24400.0,24300.0,24400.0,24200.0
2024-09-13,HPG,24200.0,24300.0,24500.0,24200.0
2024-09-16,HPG,24500.0,24600.0,24700.0,24400.0
2024-09-17,HPG,24500.0,24500.0,24500.0,24300.0
2024-09-18,HPG,24900.0,25000.0,25100.0,24800.0
2024-09-19,HPG,25800.0,25800.0,25800.0,25600.0
2024-09-20,HPG,25700.0,25800.0,25900.0,25700.0
2024-09-23,HPG,25800.0,25800.0,25900.0,25800.0
2024-09-24,HPG,25800.0,25800.0,26000.0,25700.0
2024-09-25,HPG,26100.0,26200.0,26300.0,26100.0
2024-09-26,HPG,26300.0,26600.0,26700.0,26200.0
2024-09-27,HPG,26500.0,26600.0,26800.0,26200.0
2024-09-30,HPG,27000.0,27000.0,27200.0,27000.0
2024-10-01,HPG,27800.0,27800.0,28100.0,27800.0
2024-10-02,HPG,27600.0,27400.0,27700.0,27400.0
2024-10-03,HPG,27400.0,27500.0,27700.0,27400.0
2024-10-04,HPG,27500.0,27500.0,27600.0,27500.0
2024-10-07,HPG,27200.0,27100.0,27400.0,26900.0
2024-10-08,HPG,27000.0,26900.0,27000.0,26700.0
2024-10-09,HPG,27700.0,27600.0,28000.0,27600.0
2024-10-10,HPG,28100.0,28200.0,28300.0,28000.0
2024-10-11,HPG,27500.0,27500.0,27600.0,27500.0
2024-10-14,HPG,27000.0,27000.0,27100.0,27000.0
2024-10-15,HPG,26800.0,26800.0,26900.0,26800.0
2024-10-16,HPG,27000.0,27100.0,27400.0,26800.0
2024-10-17,HPG,27300.0,27200.0,27400.0,27000.0
2024-10-18,HPG,27300.0,27300.0,27400.0,27200.0
2024-10-21,HPG,27200.0,27400.0,27400.0,26900.0
2024-10-22,HPG,27300.0,27200.0,27300.0,26900.0
2024-10-23,HPG,27200.0,27200.0,27300.0,27100.0
2024-10-24,HPG,27500.0,27300.0,27600.0,27200.0
2024-10-25,HPG,28700.0,28600.0,28700.0,28200.0
2024-10-28,HPG,28900.0,29100.0,29200.0,28700.0
2024-10-29,HPG,28800.0,28800.0,29100.0,28500.0
2024-10-30,HPG,29200.0,29400.0,29600.0,29200.0
2024-10-31,HPG,29800.0,29900.0,30100.0,29800.0
2024-11-01,HPG,30000.0,29800.0,30100.0,29700.0
2024-11-04,HPG,29000.0,28900.0,29000.0,28800.0
2024-11-05,HPG,28500.0,28600.0,28600.0,28500.0
2024-11-06,HPG,28300.0,28100.0,28400.0,28000.0
2024-11-07,HPG,28300.0,28200.0,28500.0,28100.0
2024-11-08,HPG,28100.0,28200.0,28300.0,28000.0
2024-11-11,HPG,27800.0,27800.0,27800.0,27600.0
2024-11-12,HPG,27900.0,27700.0,28000.0,27400.0
2024-11-13,HPG,27500.0,27400.0,27600.0,27400.0
2024-11-14,HPG,27000.0,27000.0,27100.0,26900.0
2024-11-15,HPG,27200.0,27200.0,27300.0,27200.0
2024-11-18,HPG,27400.0,27300.0,27400.0,27300.0
2024-11-19,HPG,28300.0,28400.0,28600.0,28200.0
2024-11-20,HPG,28000.0,28100.0,28300.0,27900.0
2024-11-21,HPG,28100.0,28100.0,28200.0,27900.0
2024-11-22,HPG,28000.0,28000.0,28400.0,27900.0
2024-11-25,HPG,27500.0,27500.0,27600.0,27500.0
2024-11-26,HPG,27400.0,27100.0,27400.0,27100.0
2024-11-27,HPG,27900.0,27900.0,28100.0,27700.0
2024-11-28,HPG,28100.0,28200.0,28200.0,28000.0
2024-11-29,HPG,28000.0,27700.0,28000.0,27500.0
2024-12-02,HPG,28400.0,28400.0,28500.0,28400.0
2024-12-03,HPG,28400.0,28300.0,28500.0,28300.0
2024-12-04,HPG,28500.0,28600.0,28700.0,28200.0
2024-12-05,HPG,28400.0,28500.0,28700.0,28300.0
2024-12-06,HPG,28100.0,28300.0,28500.0,28100.0
2024-12-09,HPG,28400.0,28300.0,28400.0,28000.0
2024-12-10,HPG,28100.0,28000.0,28300.0,27900.0
2024-12-11,HPG,27700.0,27800.0,27900.0,27700.0
2024-12-12,HPG,28200.0,28200.0,28300.0,28100.0
2024-12-13,HPG,28400.0,28300.0,28500.0,28300.0
2024-12-16,HPG,28700.0,28700.0,28800.0,28500.0
2024-12-17,HPG,28600.0,28600.0,28700.0,28500.0
2024-12-18,HPG,28700.0,28600.0,28700.0,28600.0
2024-12-19,HPG,28400.0,28500.0,28600.0,28100.0
2024-12-20,HPG,28100.0,28100.0,28200.0,28000.0
2024-12-23,HPG,28400.0,28500.0,28700.0,28200.0
2024-12-24,HPG,28500.0,28500.0,28600.0,28400.0
2024-12-25,HPG,28500.0,28400.0,28500.0,28300.0
2024-12-26,HPG,28700.0,28600.0,28800.0,28600.0
2024-12-27,HPG,28800.0,28800.0,28900.0,28700.0
2024-12-30,HPG,28600.0,28600.0,28800.0,28400.0
2024-12-31,HPG,29500.0,29500.0,29600.0,29200.0
2025-01-01,HPG,28700.0,28800.0,28800.0,28700.0
2025-01-02,HPG,28700.0,28700.0,28900.0,28600.0
2025-01-03,HPG,28600.0,28500.0,28600.0,28400.0
2025-01-06,HPG,28300.0,28300.0,28400.0,28200.0
2025-01-07,HPG,28200.0,28100.0,28400.0,27800.0
2025-01-08,HPG,28500.0,28600.0,28600.0,28500.0
2025-01-09,HPG,28500.0,28500.0,28600.0,28400.0
2025-01-10,HPG,28400.0,28300.0,28400.0,28200.0
2025-01-13,HPG,28700.0,28600.0,29100.0,28400.0
2025-01-14,HPG,29500.0,29400.0,29500.0,29100.0
2025-01-15,HPG,30200.0,30400.0,30500.0,30100.0
2025-01-16,HPG,29700.0,29600.0,29700.0,29500.0
2025-01-17,HPG,30000.0,30100.0,30300.0,29800.0
2025-01-20,HPG,30000.0,29700.0,30200.0,29700.0
2025-01-21,HPG,29800.0,29800.0,30000.0,29800.0
2025-01-22,HPG,29200.0,28900.0,29300.0,28700.0
2025-01-23,HPG,29300.0,29400.0,29400.0,29200.0
2025-01-24,HPG,28500.0,28400.0,28600.0,28200.0
2025-01-27,HPG,28600.0,28600.0,28600.0,28600.0
2025-01-28,HPG,28900.0,28900.0,28900.0,28800.0
2025-01-29,HPG,29100.0,29100.0,29300.0,29000.0
2025-01-30,HPG,29500.0,29300.0,29600.0,29200.0
2025-01-31,HPG,29800.0,29900.0,30000.0,29700.0
2025-02-03,HPG,29100.0,29300.0,29400.0,29000.0
2025-02-04,HPG,29100.0,29000.0,29100.0,28900.0
2025-02-05,HPG,28900.0,29100.0,29100.0,28800.0
2025-02-06,HPG,29400.0,29300.0,29400.0,29000.0
2025-02-07,HPG,29400.0,29400.0,29500.0,29300.0
2025-02-10,HPG,29300.0,29600.0,29700.0,29200.0
2025-02-11,HPG,29600.0,29700.0,29700.0,29600.0
2025-02-12,HPG,29600.0,29700.0,29800.0,29400.0
2025-02-13,HPG,29300.0,29300.0,29500.0,29200.0
2025-02-14,HPG,28900.0,28900.0,29100.0,28800.0
2025-02-17,HPG,28200.0,28000.0,28200.0,28000.0
2025-02-18,HPG,28600.0,28600.0,28700.0,28600.0
2025-02-19,HPG,28700.0,28900.0,28900.0,28600.0
2025-02-20,HPG,29200.0,29300.0,29400.0,29100.0
2025-02-21,HPG,29400.0,29600.0,29700.0,29300.0
2025-02-24,HPG,28900.0,28800.0,29000.0,28700.0
2025-02-25,HPG,28700.0,28600.0,28800.0,28300.0
2025-02-26,HPG,28800.0,28900.0,29000.0,28800.0
2025-02-27,HPG,29000.0,29000.0,29200.0,29000.0
2025-02-28,HPG,28800.0,28900.0,28900.0,28700.0
2025-03-03,HPG,28500.0,28300.0,28800.0,28100.0
2025-03-04,HPG,28100.0,28000.0,28100.0,27900.0
2025-03-05,HPG,28400.0,28300.0,28700.0,28300.0
2025-03-06,HPG,28100.0,28100.0,28100.0,28100.0
2025-03-07,HPG,27900.0,28100.0,28300.0,27800.0
2025-03-10,HPG,28200.0,28200.0,28300.0,28200.0
2025-03-11,HPG,28600.0,28600.0,28700.0,28300.0
2025-03-12,HPG,28700.0,28500.0,28900.0,28400.0
2025-03-13,HPG,29200.0,29300.0,29300.0,29200.0
2025-03-14,HPG,30000.0,30000.0,30000.0,29900.0
2025-03-17,HPG,29700.0,29700.0,29700.0,29300.0
2025-03-18,HPG,29300.0,29400.0,29500.0,29000.0
2025-03-19,HPG,28600.0,28400.0,28800.0,28300.0
2025-03-20,HPG,29000.0,28900.0,29200.0,28900.0
2025-03-21,HPG,28900.0,29100.0,29200.0,28800.0
2025-03-24,HPG,27800.0,28000.0,28000.0,27800.0
2025-03-25,HPG,27500.0,27500.0,27600.0,27400.0
2025-03-26,HPG,26500.0,26600.0,26600.0,26400.0
2025-03-27,HPG,27000.0,27000.0,27100.0,26900.0
2025-03-28,HPG,27600.0,27800.0,27900.0,27500.0
2025-03-31,HPG,27500.0,27600.0,27600.0,27500.0
2025-04-01,HPG,27800.0,27800.0,27800.0,27800.0
2025-04-02,HPG,27700.0,27800.0,27800.0,27700.0
2025-04-03,HPG,27700.0,27800.0,27900.0,27400.0
2025-04-04,HPG,27300.0,27100.0,27300.0,27100.0
2025-04-07,HPG,27200.0,27600.0,27700.0,27000.0
2025-04-08,HPG,27400.0,27400.0,27500.0,27400.0
2025-04-09,HPG,27600.0,27500.0,27900.0,27300.0
2025-04-10,HPG,27900.0,28000.0,28000.0,27800.0
2025-04-11,HPG,27400.0,27300.0,27500.0,27100.0
2025-04-14,HPG,27300.0,27200.0,27400.0,27100.0
2025-04-15,HPG,27200.0,27200.0,27400.0,27100.0
2025-04-16,HPG,26900.0,26900.0,27000.0,26800.0
2025-04-17,HPG,27200.0,27300.0,27400.0,26900.0
2025-04-18,HPG,27100.0,27000.0,27200.0,26900.0
2025-04-21,HPG,27000.0,27000.0,27300.0,26900.0
2025-04-22,HPG,26500.0,26600.0,26700.0,26400.0
2025-04-23,HPG,26500.0,26600.0,26700.0,26400.0
2025-04-24,HPG,26200.0,26200.0,26200.0,26100.0
2025-04-25,HPG,26200.0,26200.0,26300.0,26000.0
2025-04-28,HPG,26100.0,26100.0,26300.0,26000.0
2025-04-29,HPG,25900.0,25800.0,26000.0,25700.0
2025-04-30,HPG,25600.0,25600.0,25800.0,25500.0
2025-05-01,HPG,25300.0,25200.0,25400.0,25200.0
2025-05-02,HPG,25700.0,25800.0,25900.0,25700.0
2025-05-05,HPG,25400.0,25200.0,25400.0,25100.0
2025-05-06,HPG,25400.0,25400.0,25600.0,25400.0
2025-05-07,HPG,25500.0,25500.0,25600.0,25500.0
2025-05-08,HPG,25700.0,25700.0,25900.0,25700.0
2025-05-09,HPG,25600.0,25600.0,25700.0,25500.0
2025-05-12,HPG,26200.0,26200.0,26300.0,26100.0
2025-05-13,HPG,26500.0,26400.0,26600.0,26300.0
2025-05-14,HPG,26000.0,26100.0,26200.0,25800.0
2025-05-15,HPG,25900.0,25800.0,25900.0,25600.0
2025-05-16,HPG,25600.0,25600.0,25800.0,25300.0
2025-05-19,HPG,25100.0,25100.0,25300.0,25000.0
2025-05-20,HPG,25400.0,25500.0,25500.0,25400.0
2025-05-21,HPG,25000.0,25000.0,25100.0,25000.0
2025-05-22,HPG,24500.0,24300.0,24500.0,24300.0
2025-05-23,HPG,25300.0,25200.0,25500.0,25200.0
2025-05-26,HPG,25100.0,25400.0,25600.0,24900.0
2025-05-27,HPG,24800.0,24800.0,24800.0,24700.0
2025-05-28,HPG,25300.0,25400.0,25500.0,25100.0
2025-05-29,HPG,25000.0,25100.0,25100.0,24900.0
2025-05-30,HPG,25000.0,24900.0,25200.0,24700.0
2025-06-02,HPG,24800.0,24700.0,25000.0,24700.0
2025-06-03,HPG,24100.0,24000.0,24100.0,23900.0
2025-06-04,HPG,24300.0,24400.0,24500.0,24300.0
2025-06-05,HPG,24100.0,24000.0,24300.0,23900.0
2025-06-06,HPG,24200.0,24200.0,24400.0,24000.0
2025-06-09,HPG,23600.0,23600.0,23800.0,23600.0
2025-06-10,HPG,23600.0,23500.0,23700.0,23500.0
2025-06-11,HPG,24000.0,23900.0,24000.0,23900.0
2025-06-12,HPG,23900.0,23900.0,23900.0,23900.0
2025-06-13,HPG,24000.0,23900.0,24100.0,23700.0
2025-06-16,HPG,23800.0,23900.0,24200.0,23600.0
2025-06-17,HPG,23600.0,23600.0,23600.0,23500.0
2025-06-18,HPG,23500.0,23600.0,23700.0,23300.0
2025-06-19,HPG,23600.0,23500.0,23700.0,23400.0
2025-06-20,HPG,23500.0,23400.0,23600.0,23200.0
2025-06-23,HPG,23300.0,23400.0,23400.0,23300.0
2025-06-24,HPG,23500.0,23600.0,23700.0,23400.0
2025-06-25,HPG,22900.0,22900.0,23000.0,22800.0
2025-06-26,HPG,22700.0,22800.0,22900.0,22700.0
2025-06-27,HPG,23000.0,23000.0,23000.0,23000.0
2025-06-30,HPG,23500.0,23600.0,23600.0,23400.0
2025-07-01,HPG,23500.0,23600.0,23600.0,23400.0
2025-07-02,HPG,24300.0,24200.0,24300.0,24000.0
2025-07-03,HPG,24900.0,25000.0,25000.0,24900.0
2025-07-04,HPG,24300.0,24200.0,24400.0,24100.0
2025-07-07,HPG,24200.0,24200.0,24200.0,24100.0
2025-07-08,HPG,23500.0,23500.0,23500.0,23500.0
2025-07-09,HPG,23300.0,23400.0,23500.0,23100.0
2025-07-10,HPG,23600.0,23700.0,23700.0,23300.0
2025-07-11,HPG,23300.0,23100.0,23300.0,23100.0
2025-07-14,HPG,24000.0,23900.0,24100.0,23700.0
2025-07-15,HPG,24900.0,25000.0,25200.0,24800.0
2025-07-16,HPG,24800.0,24800.0,25100.0,24700.0
2025-07-17,HPG,24800.0,24800.0,24900.0,24800.0
2025-07-18,HPG,24600.0,24500.0,24700.0,24300.0
2025-07-21,HPG,24700.0,24700.0,24900.0,24600.0
2025-07-22,HPG,24800.0,24700.0,24900.0,24600.0
2025-07-23,HPG,24800.0,24700.0,25000.0,24600.0
2025-07-24,HPG,24700.0,24600.0,24800.0,24600.0
2025-07-25,HPG,24000.0,24100.0,24200.0,24000.0
2025-07-28,HPG,24200.0,24300.0,24400.0,24200.0
2025-07-29,HPG,24000.0,24000.0,24000.0,23700.0
2025-07-30,HPG,24100.0,24000.0,24100.0,24000.0
2025-07-31,HPG,24000.0,23800.0,24100.0,23800.0
2025-08-01,HPG,24000.0,24000.0,24100.0,23900.0
2025-08-04,HPG,24000.0,24100.0,24200.0,23900.0
2025-08-05,HPG,24200.0,24200.0,24200.0,24000.0
2025-08-06,HPG,23600.0,23600.0,23800.0,23400.0
2025-08-07,HPG,23700.0,23800.0,24000.0,23600.0
2025-08-08,HPG,23600.0,23700.0,23800.0,23600.0
2025-08-11,HPG,23500.0,23400.0,23700.0,23300.0
2025-08-12,HPG,23400.0,23300.0,23400.0,23200.0
2025-08-13,HPG,24000.0,24200.0,24200.0,23800.0
2025-08-14,HPG,24000.0,24100.0,24100.0,23900.0
2025-08-15,HPG,24600.0,24600.0,24700.0,24500.0
2025-08-18,HPG,24900.0,25000.0,25100.0,24900.0
2025-08-19,HPG,24400.0,24500.0,24600.0,24400.0
2025-08-20,HPG,24100.0,24000.0,24200.0,23900.0
2025-08-21,HPG,24300.0,24300.0,24400.0,24200.0
2025-08-22,HPG,24600.0,24600.0,24700.0,24600.0
2025-08-25,HPG,25100.0,25100.0,25300.0,24900.0
2025-08-26,HPG,25600.0,25500.0,25800.0,25400.0
2025-08-27,HPG,25300.0,25500.0,25600.0,25200.0
2025-08-28,HPG,25200.0,25000.0,25300.0,25000.0
2025-08-29,HPG,24800.0,24900.0,25000.0,24600.0
2025-09-01,HPG,25200.0,25200.0,25300.0,25100.0
2025-09-02,HPG,25000.0,25000.0,25200.0,24900.0
2025-09-03,HPG,25200.0,25200.0,25400.0,25200.0
2025-09-04,HPG,25300.0,25300.0,25300.0,25100.0
2025-09-05,HPG,25100.0,25200.0,25300.0,25000.0
2025-09-08,HPG,24800.0,24700.0,24900.0,24500.0
2025-09-09,HPG,25100.0,25200.0,25200.0,25000.0
2025-09-10,HPG,25300.0,25400.0,25500.0,25200.0
2025-09-11,HPG,25700.0,25700.0,25800.0,25600.0
2025-09-12,HPG,26500.0,26600.0,26600.0,26300.0
2025-09-15,HPG,26500.0,26500.0,26600.0,26300.0
2025-09-16,HPG,26400.0,26600.0,26700.0,26300.0
2025-09-17,HPG,26700.0,26800.0,26900.0,26700.0
2025-09-18,HPG,27300.0,27300.0,27400.0,27200.0
2025-09-19,HPG,27900.0,27900.0,28100.0,27800.0
2025-09-22,HPG,27800.0,27900.0,28000.0,27600.0
2025-09-23,HPG,27500.0,27600.0,27700.0,27400.0
2025-09-24,HPG,27900.0,28000.0,28100.0,27900.0
2025-09-25,HPG,27700.0,27800.0,27900.0,27600.0
2025-09-26,HPG,27200.0,27000.0,27300.0,26900.0
2025-09-29,HPG,27300.0,27200.0,27500.0,27100.0
2025-09-30,HPG,26300.0,26400.0,26500.0,26200.0
2025-10-01,HPG,27100.0,27200.0,27200.0,27100.0
2025-10-02,HPG,26600.0,26500.0,26800.0,26500.0
2025-10-03,HPG,26100.0,26100.0,26200.0,26000.0
2025-10-06,HPG,26200.0,26200.0,26200.0,26100.0
2025-10-07,HPG,26300.0,26300.0,26600.0,26200.0
2025-10-08,HPG,26400.0,26500.0,26600.0,26300.0
2025-10-09,HPG,25900.0,26000.0,26100.0,25800.0
2025-10-10,HPG,26300.0,26300.0,26400.0,26300.0
2025-10-13,HPG,26200.0,26400.0,26400.0,26100.0
2025-10-14,HPG,26300.0,26500.0,26600.0,26200.0
2025-10-15,HPG,26300.0,26200.0,26300.0,26000.0
2025-10-16,HPG,26500.0,26400.0,26600.0,26300.0
2025-10-17,HPG,27000.0,26900.0,27100.0,26800.0
2025-10-20,HPG,26600.0,26700.0,26700.0,26500.0
2025-10-21,HPG,26000.0,26000.0,26100.0,25900.0
2025-10-22,HPG,26200.0,26300.0,26300.0,26100.0
2025-10-23,HPG,26500.0,26600.0,26800.0,26500.0
2025-10-24,HPG,26100.0,26000.0,26300.0,25800.0
2025-10-27,HPG,26300.0,26300.0,26300.0,26100.0
2025-10-28,HPG,26900.0,26800.0,26900.0,26800.0
2025-10-29,HPG,26300.0,26400.0,26500.0,26300.0
2025-10-30,HPG,26900.0,26700.0,27000.0,26600.0
2025-10-31,HPG,26500.0,26600.0,26600.0,26400.0
2025-11-03,HPG,27200.0,27100.0,27400.0,27000.0
2025-11-04,HPG,27300.0,27300.0,27300.0,27200.0
2025-11-05,HPG,26900.0,26900.0,27100.0,26800.0
2025-11-06,HPG,26800.0,26900.0,27000.0,26700.0
2025-11-07,HPG,26900.0,26700.0,27000.0,26700.0
2025-11-10,HPG,27400.0,27300.0,27500.0,27200.0
2025-11-11,HPG,27100.0,27200.0,27400.0,27100.0
2025-11-12,HPG,27200.0,27200.0,27200.0,27100.0
2025-11-13,HPG,26500.0,26400.0,26700.0,26300.0
2025-11-14,HPG,26200.0,26200.0,26200.0,26100.0
2025-11-17,HPG,26600.0,26800.0,26800.0,26200.0
2025-11-18,HPG,26800.0,26900.0,27100.0,26700.0
2025-11-19,HPG,27000.0,27100.0,27200.0,26900.0
2025-11-20,HPG,26300.0,26400.0,26500.0,26000.0
2025-11-21,HPG,26900.0,26900.0,27100.0,26800.0
2025-11-24,HPG,27100.0,27200.0,27300.0,26900.0
2025-11-25,HPG,27900.0,27900.0,28100.0,27900.0
2025-11-26,HPG,27900.0,27900.0,27900.0,27900.0
2025-11-27,HPG,28200.0,28500.0,28700.0,28100.0
2025-11-28,HPG,27500.0,27500.0,27500.0,27400.0
2025-12-01,HPG,27300.0,27100.0,27400.0,27100.0
2025-12-02,HPG,27300.0,27500.0,27700.0,27300.0
2025-12-03,HPG,27500.0,27600.0,27800.0,27400.0
2025-12-04,HPG,27500.0,27400.0,27600.0,27400.0
2025-12-05,HPG,27200.0,27100.0,27200.0,26900.0
2025-12-08,HPG,26900.0,27100.0,27400.0,26800.0
2025-12-09,HPG,27000.0,26900.0,27100.0,26700.0
2025-12-10,HPG,27000.0,27000.0,27000.0,27000.0
2025-12-11,HPG,27300.0,27400.0,27600.0,27200.0
2025-12-12,HPG,27300.0,27400.0,27500.0,27100.0
2025-12-15,HPG,27200.0,27300.0,27500.0,27000.0
2025-12-16,HPG,27700.0,27600.0,27800.0,27600.0
2025-12-17,HPG,27400.0,27400.0,27500.0,27300.0
2025-12-18,HPG,27400.0,27500.0,27700.0,27300.0
2025-12-19,HPG,26900.0,26900.0,26900.0,26800.0
2025-12-22,HPG,26900.0,27000.0,27200.0,26900.0
2025-12-23,HPG,26600.0,26700.0,26800.0,26600.0
2025-12-24,HPG,27200.0,27300.0,27300.0,27100.0
2025-12-25,HPG,27600.0,27600.0,27600.0,27500.0
2025-12-26,HPG,27300.0,27300.0,27500.0,27200.0
2025-12-29,HPG,27100.0,26900.0,27300.0,26900.0
2025-12-30,HPG,26700.0,26700.0,26700.0,26600.0
2025-12-31,HPG,25900.0,25900.0,25900.0,25900.0
2026-01-01,HPG,26000.0,25900.0,26100.0,25800.0
2026-01-02,HPG,25600.0,25600.0,25700.0,25500.0
2026-01-05,HPG,25600.0,25500.0,25600.0,25400.0
2026-01-06,HPG,25200.0,25300.0,25300.0,25100.0
2026-01-07,HPG,24600.0,24400.0,24700.0,24300.0
2026-01-08,HPG,24600.0,24600.0,24600.0,24400.0
2026-01-09,HPG,25000.0,25100.0,25300.0,24900.0
2026-01-12,HPG,24600.0,24600.0,24700.0,24600.0
2026-01-13,HPG,24600.0,24700.0,24900.0,24500.0
2026-01-14,HPG,24700.0,24900.0,25000.0,24600.0
2026-01-15,HPG,24900.0,25100.0,25100.0,24900.0
2026-01-16,HPG,25700.0,25700.0,25800.0,25600.0
2026-01-19,HPG,25500.0,25500.0,25500.0,25400.0
2026-01-20,HPG,25500.0,25400.0,25500.0,25300.0
2026-01-21,HPG,25700.0,25600.0,25800.0,25400.0
2026-01-22,HPG,25700.0,25700.0,25900.0,25600.0
2026-01-23,HPG,25700.0,25600.0,25900.0,25600.0
2026-01-26,HPG,25500.0,25500.0,25500.0,25300.0
2026-01-27,HPG,25700.0,25800.0,25800.0,25600.0
2026-01-28,HPG,25700.0,25700.0,25700.0,25600.0
2026-01-29,HPG,25600.0,25700.0,25800.0,25600.0
2026-01-30,HPG,26400.0,26600.0,26700.0,26300.0
2026-02-02,HPG,26800.0,26700.0,26800.0,26700.0
2026-02-03,HPG,26400.0,26400.0,26500.0,26300.0
2026-02-04,HPG,26700.0,26700.0,26800.0,26700.0
2026-02-05,HPG,26700.0,26800.0,27000.0,26600.0
2026-02-06,HPG,26400.0,26600.0,26700.0,26400.0
2026-02-09,HPG,26700.0,26900.0,27000.0,26700.0
2026-02-10,HPG,27100.0,27200.0,27400.0,27100.0
2026-02-11,HPG,26800.0,26800.0,26800.0,26700.0
2026-02-12,HPG,26700.0,26800.0,26900.0,26600.0
2026-02-13,HPG,26400.0,26400.0,26600.0,26400.0
2026-02-16,HPG,26400.0,26200.0,26500.0,26200.0
2026-02-17,HPG,26200.0,26100.0,26200.0,25900.0
2026-02-18,HPG,27000.0,26700.0,27100.0,26700.0
2026-02-19,HPG,26900.0,26800.0,26900.0,26700.0
2026-02-20,HPG,26900.0,26800.0,27200.0,26700.0
2026-02-23,HPG,27300.0,27300.0,27400.0,27100.0
2026-02-24,HPG,26700.0,26700.0,26800.0,26700.0
2026-02-25,HPG,26500.0,26600.0,26700.0,26200.0
2026-02-26,HPG,26400.0,26300.0,26500.0,26200.0
2026-02-27,HPG,26200.0,26200.0,26300.0,26200.0
2026-03-02,HPG,25800.0,25700.0,25900.0,25700.0
2026-03-03,HPG,25000.0,25100.0,25300.0,24900.0
2026-03-04,HPG,25100.0,25100.0,25300.0,25100.0
2026-03-05,HPG,25500.0,25500.0,25500.0,25500.0
2026-03-06,HPG,25800.0,25800.0,25900.0,25600.0
2026-03-09,HPG,25500.0,25500.0,25600.0,25400.0
2026-03-10,HPG,25700.0,25800.0,25900.0,25700.0
2026-03-11,HPG,25100.0,24900.0,25100.0,24700.0
2026-03-12,HPG,25500.0,25400.0,25600.0,25200.0
2026-03-13,HPG,25300.0,25300.0,25500.0,25300.0
2026-03-16,HPG,25500.0,25500.0,25500.0,25400.0
2026-03-17,HPG,25400.0,25400.0,25400.0,25200.0
2026-03-18,HPG,25500.0,25400.0,25500.0,25200.0
2026-03-19,HPG,25400.0,25600.0,25700.0,25300.0
2026-03-20,HPG,25200.0,25200.0,25300.0,24800.0
2026-03-23,HPG,25700.0,25800.0,25800.0,25600.0
2026-03-24,HPG,26000.0,25900.0,26000.0,25900.0
2026-03-25,HPG,25600.0,25600.0,25700.0,25500.0
2026-03-26,HPG,25400.0,25400.0,25500.0,25400.0
2026-03-27,HPG,25100.0,25200.0,25300.0,25000.0
2026-03-30,HPG,24400.0,24400.0,24600.0,24100.0
2026-03-31,HPG,25000.0,24900.0,25100.0,24700.0
2026-04-01,HPG,24700.0,24700.0,24700.0,24500.0
2026-04-02,HPG,24300.0,24300.0,24300.0,24300.0
2026-04-03,HPG,24100.0,24200.0,24300.0,23900.0
2026-04-06,HPG,24200.0,24300.0,24600.0,24200.0
2026-04-07,HPG,24100.0,24100.0,24100.0,24100.0
2026-04-08,HPG,23700.0,23700.0,23800.0,23700.0
2026-04-09,HPG,23900.0,24000.0,24000.0,23600.0
2026-04-10,HPG,23900.0,23900.0,23900.0,23800.0
2026-04-13,HPG,24400.0,24400.0,24400.0,24200.0
2026-04-14,HPG,25000.0,25000.0,25200.0,24800.0
2026-04-15,HPG,25500.0,25500.0,25600.0,25500.0
